date,sku_id,category,units_sold,units_received,closing_stock,lead_time_days
2026-04-13,SKU-1019,Snacks,786.0,0,4229.0,14
2026-04-14,SKU-1019,Snacks,440.0,0,3789.0,14
2026-04-15,SKU-1019,Snacks,700.0,0,3089.0,14
2026-04-16,SKU-1019,Snacks,688.0,0,2401.0,14
2026-04-17,SKU-1019,Snacks,406.0,0,1995.0,14
2026-04-18,SKU-1019,Snacks,388.0,7655,9262.0,14
2026-04-19,SKU-1019,Snacks,547.0,0,8715.0,14
2026-04-20,SKU-1019,Snacks,742.0,8291,16264.0,14
2026-04-21,SKU-1019,Snacks,391.0,0,15873.0,14
2026-04-22,SKU-1019,Snacks,615.0,0,15258.0,14
2026-04-23,SKU-1019,Snacks,656.0,0,14602.0,14
2026-04-24,SKU-1019,Snacks,651.0,0,13951.0,14
2026-04-25,SKU-1019,Snacks,696.0,0,13255.0,14
2026-04-26,SKU-1019,Snacks,483.0,0,12772.0,14
2026-04-27,SKU-1019,Snacks,630.0,0,12142.0,14
2026-04-28,SKU-1019,Snacks,426.0,0,11716.0,14
2026-04-29,SKU-1019,Snacks,492.0,0,11224.0,14
2026-04-30,SKU-1019,Snacks,521.0,0,10703.0,14
2026-05-01,SKU-1019,Snacks,372.0,0,10331.0,14
2026-05-02,SKU-1019,Snacks,345.0,0,9986.0,14
2026-05-03,SKU-1019,Snacks,,0,9436.0,14
2026-05-04,SKU-1019,Snacks,496.0,0,8940.0,14
2026-05-05,SKU-1019,Snacks,590.0,0,8350.0,14
2026-05-06,SKU-1019,Snacks,595.0,0,7755.0,14
2026-05-07,SKU-1019,Snacks,733.0,0,7022.0,14
2026-05-08,SKU-1019,Snacks,634.0,0,6388.0,14
2026-05-09,SKU-1019,Snacks,391.0,0,5997.0,14
2026-05-10,SKU-1019,Snacks,578.0,0,5419.0,14
2026-05-11,SKU-1019,Snacks,442.0,7505,12482.0,14
2026-05-12,SKU-1019,Snacks,758.0,0,11724.0,14
2026-05-13,SKU-1019,Snacks,782.0,0,10942.0,14
2026-05-14,SKU-1019,Snacks,711.0,0,10231.0,14
2026-05-15,SKU-1019,Snacks,527.0,0,9704.0,14
2026-05-16,SKU-1019,Snacks,502.0,0,9202.0,14
2026-05-17,SKU-1019,Snacks,475.0,0,8727.0,14
2026-05-18,SKU-1019,Snacks,670.0,0,8057.0,14
2026-05-19,SKU-1019,Snacks,716.0,0,7341.0,14
2026-05-20,SKU-1019,Snacks,679.0,9388,16050.0,14
2026-05-21,SKU-1019,Snacks,657.0,0,15393.0,14
2026-05-22,SKU-1019,Snacks,562.0,0,14831.0,14
2026-05-23,SKU-1019,Snacks,483.0,0,14348.0,14
2026-05-24,SKU-1019,Snacks,467.0,0,13881.0,14
2026-05-25,SKU-1019,Snacks,486.0,0,13395.0,14
2026-05-26,SKU-1019,Snacks,530.0,0,12865.0,14
2026-05-27,SKU-1019,Snacks,757.0,0,12108.0,14
2026-05-28,SKU-1019,Snacks,454.0,0,11654.0,14
2026-05-29,SKU-1019,Snacks,707.0,0,10947.0,14
2026-05-30,SKU-1019,Snacks,381.0,0,10566.0,14
2026-05-31,SKU-1019,Snacks,398.0,0,10168.0,14
2026-06-01,SKU-1019,Snacks,385.0,0,9783.0,14
2026-06-02,SKU-1019,Snacks,669.0,0,9114.0,14
2026-06-03,SKU-1019,Snacks,565.0,0,8549.0,14
2026-06-04,SKU-1019,Snacks,496.0,0,8053.0,14
2026-06-05,SKU-1019,Snacks,557.0,8017,15513.0,14
2026-06-06,SKU-1019,Snacks,465.0,0,15048.0,14
2026-06-07,SKU-1019,Snacks,577.0,0,14471.0,14
2026-06-08,SKU-1019,Snacks,426.0,0,14045.0,14
2026-06-09,SKU-1019,Snacks,552.0,0,13493.0,14
2026-06-10,SKU-1019,Snacks,687.0,0,12806.0,14
2026-06-11,SKU-1019,Snacks,653.0,0,12153.0,14
2026-06-12,SKU-1019,Snacks,695.0,0,11458.0,14
2026-06-13,SKU-1019,Snacks,307.0,0,11151.0,14
2026-06-14,SKU-1019,Snacks,682.0,0,10469.0,14
2026-06-15,SKU-1019,Snacks,648.0,0,9821.0,14
2026-06-16,SKU-1019,Snacks,582.0,0,9239.0,14
2026-06-17,SKU-1019,Snacks,278.0,0,8961.0,14
2026-06-18,SKU-1019,Snacks,851.0,0,8110.0,14
2026-06-19,SKU-1019,Snacks,545.0,0,7565.0,14
2026-06-20,SKU-1019,Snacks,707.0,0,6858.0,14
2026-06-21,SKU-1019,Snacks,,6998,13164.0,14
2026-06-22,SKU-1019,Snacks,592.0,0,12572.0,14
2026-06-23,SKU-1019,Snacks,464.0,0,12108.0,14
2026-06-24,SKU-1019,Snacks,720.0,0,11388.0,14
2026-06-25,SKU-1019,Snacks,763.0,0,10625.0,14
2026-06-26,SKU-1019,Snacks,748.0,0,9877.0,14
2026-06-27,SKU-1019,Snacks,490.0,0,9387.0,14
2026-06-28,SKU-1019,Snacks,403.0,0,8984.0,14
2026-06-29,SKU-1019,Snacks,252.0,0,8732.0,14
2026-01-01,SKU-1020,Pasta,403.0,0,1006.0,14
2026-01-02,SKU-1020,Pasta,390.0,7981,8597.0,14
2026-01-03,SKU-1020,Pasta,324.0,0,8273.0,14
2026-01-04,SKU-1020,Pasta,480.0,0,7793.0,14
2026-01-05,SKU-1020,Pasta,409.0,0,7384.0,14
2026-01-06,SKU-1020,Pasta,264.0,0,7120.0,14
2026-01-07,SKU-1020,Pasta,329.0,0,6791.0,14
2026-01-08,SKU-1020,Pasta,464.0,0,6327.0,14
2026-01-09,SKU-1020,Pasta,326.0,0,6001.0,14
2026-01-10,SKU-1020,Pasta,404.0,0,5597.0,14
2026-01-11,SKU-1020,Pasta,425.0,0,5172.0,14
2026-01-12,SKU-1020,Pasta,467.0,0,4705.0,14
2026-01-13,SKU-1020,Pasta,367.0,0,4338.0,14
2026-01-14,SKU-1020,Pasta,473.0,0,3865.0,14
2026-01-15,SKU-1020,Pasta,314.0,5990,9541.0,14
2026-01-16,SKU-1020,Pasta,437.0,0,9104.0,14
2026-01-17,SKU-1020,Pasta,447.0,0,8657.0,14
2026-01-18,SKU-1020,Pasta,632.0,0,8025.0,14
2026-01-19,SKU-1020,Pasta,305.0,0,7720.0,14
2026-01-20,SKU-1020,Pasta,405.0,0,7315.0,14
2026-01-21,SKU-1020,Pasta,469.0,0,6846.0,14
2026-01-22,SKU-1020,Pasta,462.0,0,6384.0,14
2026-01-23,SKU-1020,Pasta,503.0,0,5881.0,14
2026-01-24,SKU-1020,Pasta,725.0,0,5156.0,14
2026-01-25,SKU-1020,Pasta,292.0,0,4864.0,14
2026-01-26,SKU-1020,Pasta,320.0,0,4544.0,14
2026-01-27,SKU-1020,Pasta,326.0,0,4218.0,14
2026-01-28,SKU-1020,Pasta,330.0,0,3888.0,14
2026-01-29,SKU-1020,Pasta,397.0,0,3491.0,14
2026-01-30,SKU-1020,Pasta,425.0,7522,10588.0,14
2026-01-31,SKU-1020,Pasta,393.0,0,10195.0,14
2026-02-01,SKU-1020,Pasta,261.0,0,9934.0,14
2026-02-02,SKU-1020,Pasta,383.0,0,9551.0,14
2026-02-03,SKU-1020,Pasta,403.0,0,9148.0,14
2026-02-04,SKU-1020,Pasta,409.0,0,8739.0,14
2026-02-05,SKU-1020,Pasta,244.0,0,8495.0,14
2026-02-06,SKU-1020,Pasta,417.0,0,8078.0,14
2026-02-07,SKU-1020,Pasta,295.0,0,7783.0,14
2026-02-08,SKU-1020,Pasta,358.0,0,7425.0,14
2026-02-09,SKU-1020,Pasta,510.0,0,6915.0,14
2026-02-10,SKU-1020,Pasta,386.0,0,6529.0,14
2026-02-11,SKU-1020,Pasta,298.0,0,6231.0,14
2026-02-12,SKU-1020,Pasta,427.0,0,5804.0,14
2026-02-13,SKU-1020,Pasta,384.0,0,5420.0,14
2026-02-14,SKU-1020,Pasta,372.0,0,5048.0,14
2026-02-15,SKU-1020,Pasta,467.0,0,4581.0,14
2026-02-16,SKU-1020,Pasta,425.0,7018,11174.0,14
2026-02-17,SKU-1020,Pasta,472.0,0,10702.0,14
2026-02-18,SKU-1020,Pasta,523.0,0,10179.0,14
2026-02-19,SKU-1020,Pasta,270.0,0,9909.0,14
2026-02-20,SKU-1020,Pasta,503.0,0,9406.0,14
2026-02-21,SKU-1020,Pasta,264.0,0,9142.0,14
2026-02-22,SKU-1020,Pasta,348.0,0,8794.0,14
2026-02-23,SKU-1020,Pasta,600.0,0,8194.0,14
2026-02-24,SKU-1020,Pasta,476.0,0,7718.0,14
2026-02-25,SKU-1020,Pasta,469.0,0,7249.0,14
2026-02-26,SKU-1020,Pasta,311.0,0,6938.0,14
2026-02-27,SKU-1020,Pasta,406.0,0,6532.0,14
2026-02-28,SKU-1020,Pasta,466.0,0,6066.0,14
2026-03-01,SKU-1020,Pasta,409.0,0,5657.0,14
2026-03-02,SKU-1020,Pasta,357.0,0,5300.0,14
2026-03-03,SKU-1020,Pasta,471.0,0,4829.0,14
2026-03-04,SKU-1020,Pasta,592.0,0,4237.0,14
2026-03-05,SKU-1020,Pasta,390.0,5490,9337.0,14
2026-03-06,SKU-1020,Pasta,330.0,0,9007.0,14
2026-03-07,SKU-1020,Pasta,333.0,0,8674.0,14
2026-03-08,SKU-1020,Pasta,406.0,0,8268.0,14
2026-03-09,SKU-1020,Pasta,510.0,0,7758.0,14
2026-03-10,SKU-1020,Pasta,299.0,0,7459.0,14
2026-03-11,SKU-1020,Pasta,468.0,0,6991.0,14
2026-03-12,SKU-1020,Pasta,363.0,0,6628.0,14
2026-03-13,SKU-1020,Pasta,318.0,0,6310.0,14
2026-03-14,SKU-1020,Pasta,360.0,0,5950.0,14
2026-03-15,SKU-1020,Pasta,307.0,0,5643.0,14
2026-03-16,SKU-1020,Pasta,382.0,0,5261.0,14
2026-03-17,SKU-1020,Pasta,344.0,0,4917.0,14
2026-03-18,SKU-1020,Pasta,504.0,0,4413.0,14
2026-03-19,SKU-1020,Pasta,502.0,6823,10734.0,14
2026-03-20,SKU-1020,Pasta,422.0,0,10312.0,14
2026-03-21,SKU-1020,Pasta,396.0,0,9916.0,14
2026-03-22,SKU-1020,Pasta,299.0,0,9617.0,14
2026-03-23,SKU-1020,Pasta,,0,9073.0,14
2026-03-24,SKU-1020,Pasta,293.0,0,8780.0,14
2026-03-25,SKU-1020,Pasta,,0,8314.0,14
2026-03-26,SKU-1020,Pasta,161.0,0,8153.0,14
2026-03-27,SKU-1020,Pasta,385.0,0,7768.0,14
2026-03-28,SKU-1020,Pasta,508.0,0,7260.0,14
2026-03-29,SKU-1020,Pasta,374.0,0,6886.0,14
2026-03-30,SKU-1020,Pasta,381.0,0,6505.0,14
2026-03-31,SKU-1020,Pasta,459.0,0,6046.0,14
2026-04-01,SKU-1020,Pasta,460.0,0,5586.0,14
2026-04-02,SKU-1020,Pasta,380.0,0,5206.0,14
2026-04-03,SKU-1020,Pasta,804.0,0,,14
2026-04-04,SKU-1020,Pasta,262.0,0,4140.0,14
2026-04-05,SKU-1020,Pasta,423.0,0,3717.0,14
2026-04-06,SKU-1020,Pasta,255.0,5771,9233.0,14
2026-04-07,SKU-1020,Pasta,358.0,0,8875.0,14
2026-04-08,SKU-1020,Pasta,450.0,0,8425.0,14
2026-04-09,SKU-1020,Pasta,298.0,0,8127.0,14
2026-04-10,SKU-1020,Pasta,540.0,0,7587.0,14
2026-04-11,SKU-1020,Pasta,498.0,0,7089.0,14
2026-04-12,SKU-1020,Pasta,380.0,0,6709.0,14
2026-04-13,SKU-1020,Pasta,117.0,0,6592.0,14
2026-04-14,SKU-1020,Pasta,591.0,0,6001.0,14
2026-04-15,SKU-1020,Pasta,370.0,0,5631.0,14
2026-04-16,SKU-1020,Pasta,479.0,0,5152.0,14
2026-04-17,SKU-1020,Pasta,429.0,0,4723.0,14
2026-04-18,SKU-1020,Pasta,289.0,0,4434.0,14
2026-04-19,SKU-1020,Pasta,433.0,6581,10582.0,14
2026-04-20,SKU-1020,Pasta,353.0,0,10229.0,14
2026-04-21,SKU-1020,Pasta,431.0,0,9798.0,14
2026-04-22,SKU-1020,Pasta,393.0,0,9405.0,14
2026-04-23,SKU-1020,Pasta,529.0,0,8876.0,14
2026-04-24,SKU-1020,Pasta,488.0,0,8388.0,14
2026-04-25,SKU-1020,Pasta,478.0,0,7910.0,14
2026-04-26,SKU-1020,Pasta,470.0,0,7440.0,14
2026-04-27,SKU-1020,Pasta,253.0,0,7187.0,14
2026-04-28,SKU-1020,Pasta,470.0,0,6717.0,14
2026-04-29,SKU-1020,Pasta,454.0,0,6263.0,14
2026-04-30,SKU-1020,Pasta,284.0,0,5979.0,14
2026-05-01,SKU-1020,Pasta,285.0,0,5694.0,14
2026-05-02,SKU-1020,Pasta,518.0,0,5176.0,14
2026-05-03,SKU-1020,Pasta,323.0,0,4853.0,14
2026-05-04,SKU-1020,Pasta,443.0,0,4410.0,14
2026-05-05,SKU-1020,Pasta,304.0,0,4106.0,14
2026-05-06,SKU-1020,Pasta,176.0,0,3930.0,14
2026-05-07,SKU-1020,Pasta,557.0,0,3373.0,14
2026-05-08,SKU-1020,Pasta,305.0,5739,8807.0,14
2026-05-09,SKU-1020,Pasta,422.0,0,8385.0,14
2026-05-10,SKU-1020,Pasta,294.0,0,8091.0,14
2026-05-11,SKU-1020,Pasta,822.0,0,7269.0,14
2026-05-12,SKU-1020,Pasta,464.0,0,6805.0,14
2026-05-13,SKU-1020,Pasta,81.0,0,6724.0,14
2026-05-14,SKU-1020,Pasta,378.0,0,6346.0,14
2026-05-15,SKU-1020,Pasta,497.0,0,5849.0,14
2026-05-16,SKU-1020,Pasta,436.0,0,5413.0,14
2026-05-17,SKU-1020,Pasta,375.0,0,5038.0,14
2026-05-18,SKU-1020,Pasta,385.0,0,4653.0,14
2026-05-19,SKU-1020,Pasta,234.0,0,4419.0,14
2026-05-20,SKU-1020,Pasta,629.0,0,3790.0,14
2026-05-21,SKU-1020,Pasta,423.0,5773,9140.0,14
2026-05-22,SKU-1020,Pasta,331.0,0,8809.0,14
2026-05-23,SKU-1020,Pasta,273.0,0,8536.0,14
2026-05-24,SKU-1020,Pasta,628.0,0,7908.0,14
2026-05-25,SKU-1020,Pasta,352.0,0,7556.0,14
2026-05-26,SKU-1020,Pasta,658.0,0,6898.0,14
2026-05-27,SKU-1020,Pasta,411.0,0,6487.0,14
2026-05-28,SKU-1020,Pasta,525.0,0,5962.0,14
2026-05-29,SKU-1020,Pasta,587.0,0,5375.0,14
2026-05-30,SKU-1020,Pasta,378.0,0,4997.0,14
2026-05-31,SKU-1020,Pasta,773.0,0,4224.0,14
2026-06-01,SKU-1020,Pasta,701.0,7760,11283.0,14
2026-06-02,SKU-1020,Pasta,428.0,0,10855.0,14
2026-06-03,SKU-1020,Pasta,463.0,0,10392.0,14
2026-06-04,SKU-1020,Pasta,406.0,0,9986.0,14
2026-06-05,SKU-1020,Pasta,515.0,0,9471.0,14
2026-06-06,SKU-1020,Pasta,511.0,0,8960.0,14
2026-06-07,SKU-1020,Pasta,387.0,0,8573.0,14
2026-06-08,SKU-1020,Pasta,541.0,0,8032.0,14
2026-06-09,SKU-1020,Pasta,412.0,0,7620.0,14
2026-06-10,SKU-1020,Pasta,412.0,0,7208.0,14
2026-06-11,SKU-1020,Pasta,494.0,0,6714.0,14
2026-06-12,SKU-1020,Pasta,352.0,0,6362.0,14
2026-06-13,SKU-1020,Pasta,337.0,0,6025.0,14
2026-06-14,SKU-1020,Pasta,423.0,0,5602.0,14
2026-06-15,SKU-1020,Pasta,500.0,0,5102.0,14
2026-06-16,SKU-1020,Pasta,96.0,0,5006.0,14
2026-06-17,SKU-1020,Pasta,531.0,0,4475.0,14
2026-06-18,SKU-1020,Pasta,1012.0,7104,10567.0,14
2026-06-19,SKU-1020,Pasta,464.0,0,10103.0,14
2026-06-20,SKU-1020,Pasta,594.0,0,9509.0,14
2026-06-21,SKU-1020,Pasta,365.0,0,9144.0,14
2026-06-22,SKU-1020,Pasta,367.0,0,8777.0,14
2026-06-23,SKU-1020,Pasta,297.0,0,8480.0,14
2026-06-24,SKU-1020,Pasta,575.0,0,7905.0,14
2026-06-25,SKU-1020,Pasta,625.0,0,7280.0,14
2026-06-26,SKU-1020,Pasta,329.0,0,6951.0,14
2026-06-27,SKU-1020,Pasta,349.0,0,6602.0,14
2026-06-28,SKU-1020,Pasta,420.0,0,6182.0,14
2026-06-29,SKU-1020,Pasta,425.0,0,5757.0,14
2026-01-01,SKU-1021,Beverages,467.0,0,1625.0,10
2026-01-02,SKU-1021,Beverages,307.0,0,1318.0,10
2026-01-03,SKU-1021,Beverages,317.0,4989,5990.0,10
2026-01-04,SKU-1021,Beverages,209.0,0,5781.0,10
2026-01-05,SKU-1021,Beverages,413.0,0,5368.0,10
2026-01-06,SKU-1021,Beverages,,0,5025.0,10
2026-01-07,SKU-1021,Beverages,378.0,0,4647.0,10
2026-01-08,SKU-1021,Beverages,461.0,0,4186.0,10
2026-01-09,SKU-1021,Beverages,360.0,0,3826.0,10
2026-01-10,SKU-1021,Beverages,230.0,0,3596.0,10
2026-01-11,SKU-1021,Beverages,289.0,0,3307.0,10
2026-01-12,SKU-1021,Beverages,165.0,3736,6878.0,10
2026-01-13,SKU-1021,Beverages,426.0,0,6452.0,10
2026-01-14,SKU-1021,Beverages,427.0,0,6025.0,10
2026-01-15,SKU-1021,Beverages,286.0,0,5739.0,10
2026-01-16,SKU-1021,Beverages,355.0,0,5384.0,10
2026-01-17,SKU-1021,Beverages,241.0,0,5143.0,10
2026-01-18,SKU-1021,Beverages,405.0,0,4738.0,10
2026-01-19,SKU-1021,Beverages,363.0,0,4375.0,10
2026-01-20,SKU-1021,Beverages,358.0,0,4017.0,10
2026-01-21,SKU-1021,Beverages,393.0,3545,7169.0,10
2026-01-22,SKU-1021,Beverages,336.0,0,6833.0,10
2026-01-23,SKU-1021,Beverages,328.0,0,6505.0,10
2026-01-24,SKU-1021,Beverages,215.0,0,6290.0,10
2026-01-25,SKU-1021,Beverages,190.0,0,6100.0,10
2026-01-26,SKU-1021,Beverages,297.0,0,5803.0,10
2026-01-27,SKU-1021,Beverages,403.0,0,5400.0,10
2026-01-28,SKU-1021,Beverages,533.0,0,4867.0,10
2026-01-29,SKU-1021,Beverages,374.0,0,4493.0,10
2026-01-30,SKU-1021,Beverages,318.0,0,4175.0,10
2026-01-31,SKU-1021,Beverages,155.0,0,4020.0,10
2026-02-01,SKU-1021,Beverages,361.0,0,3659.0,10
2026-02-02,SKU-1021,Beverages,389.0,0,3270.0,10
2026-02-03,SKU-1021,Beverages,501.0,0,2769.0,10
2026-02-04,SKU-1021,Beverages,597.0,4268,6440.0,10
2026-02-05,SKU-1021,Beverages,407.0,0,6033.0,10
2026-02-06,SKU-1021,Beverages,302.0,0,5731.0,10
2026-02-07,SKU-1021,Beverages,289.0,0,5442.0,10
2026-02-08,SKU-1021,Beverages,295.0,0,5147.0,10
2026-02-09,SKU-1021,Beverages,338.0,0,4809.0,10
2026-02-10,SKU-1021,Beverages,294.0,0,4515.0,10
2026-02-11,SKU-1021,Beverages,519.0,0,3996.0,10
2026-02-12,SKU-1021,Beverages,522.0,0,3474.0,10
2026-02-13,SKU-1021,Beverages,414.0,5277,8337.0,10
2026-02-14,SKU-1021,Beverages,351.0,0,7986.0,10
2026-02-15,SKU-1021,Beverages,284.0,0,7702.0,10
2026-02-16,SKU-1021,Beverages,330.0,0,7372.0,10
2026-02-17,SKU-1021,Beverages,864.0,0,6508.0,10
2026-02-18,SKU-1021,Beverages,390.0,0,6118.0,10
2026-02-19,SKU-1021,Beverages,223.0,0,5895.0,10
2026-02-20,SKU-1021,Beverages,409.0,0,5486.0,10
2026-02-21,SKU-1021,Beverages,358.0,0,5128.0,10
2026-02-22,SKU-1021,Beverages,384.0,0,4744.0,10
2026-02-23,SKU-1021,Beverages,499.0,0,4245.0,10
2026-02-24,SKU-1021,Beverages,319.0,0,3926.0,10
2026-02-25,SKU-1021,Beverages,518.0,0,3408.0,10
2026-02-26,SKU-1021,Beverages,349.0,0,3059.0,10
2026-02-27,SKU-1021,Beverages,377.0,0,2682.0,10
2026-02-28,SKU-1021,Beverages,410.0,0,2272.0,10
2026-03-01,SKU-1021,Beverages,191.0,0,2081.0,10
2026-03-02,SKU-1021,Beverages,294.0,4283,6070.0,10
2026-03-03,SKU-1021,Beverages,385.0,0,5685.0,10
2026-03-04,SKU-1021,Beverages,474.0,0,5211.0,10
2026-03-05,SKU-1021,Beverages,459.0,0,4752.0,10
2026-03-06,SKU-1021,Beverages,339.0,0,4413.0,10
2026-03-07,SKU-1021,Beverages,301.0,0,4112.0,10
2026-03-08,SKU-1021,Beverages,313.0,0,3799.0,10
2026-03-09,SKU-1021,Beverages,334.0,0,3465.0,10
2026-03-10,SKU-1021,Beverages,463.0,4263,7265.0,10
2026-03-11,SKU-1021,Beverages,514.0,0,6751.0,10
2026-03-12,SKU-1021,Beverages,840.0,0,5911.0,10
2026-03-13,SKU-1021,Beverages,316.0,0,5595.0,10
2026-03-14,SKU-1021,Beverages,107.0,0,5488.0,10
2026-03-15,SKU-1021,Beverages,351.0,0,5137.0,10
2026-03-16,SKU-1021,Beverages,355.0,0,,10
2026-03-17,SKU-1021,Beverages,490.0,0,4292.0,10
2026-03-18,SKU-1021,Beverages,413.0,0,3879.0,10
2026-03-19,SKU-1021,Beverages,397.0,4707,8189.0,10
2026-03-20,SKU-1021,Beverages,227.0,0,7962.0,10
2026-03-21,SKU-1021,Beverages,351.0,0,7611.0,10
2026-03-22,SKU-1021,Beverages,661.0,0,,10
2026-03-23,SKU-1021,Beverages,319.0,0,6631.0,10
2026-03-24,SKU-1021,Beverages,432.0,0,6199.0,10
2026-03-25,SKU-1021,Beverages,613.0,0,5586.0,10
2026-03-26,SKU-1021,Beverages,387.0,0,5199.0,10
2026-03-27,SKU-1021,Beverages,294.0,0,4905.0,10
2026-03-28,SKU-1021,Beverages,163.0,0,4742.0,10
2026-03-29,SKU-1021,Beverages,486.0,0,4256.0,10
2026-03-30,SKU-1021,Beverages,191.0,0,4065.0,10
2026-03-31,SKU-1021,Beverages,417.0,5075,8723.0,10
2026-04-01,SKU-1021,Beverages,503.0,0,8220.0,10
2026-04-02,SKU-1021,Beverages,,0,7905.0,10
2026-04-03,SKU-1021,Beverages,326.0,0,7579.0,10
2026-04-04,SKU-1021,Beverages,329.0,0,7250.0,10
2026-04-05,SKU-1021,Beverages,373.0,0,6877.0,10
2026-04-06,SKU-1021,Beverages,392.0,0,6485.0,10
2026-04-07,SKU-1021,Beverages,537.0,0,5948.0,10
2026-04-08,SKU-1021,BEVERAGES,427.0,0,5521.0,10
2026-04-09,SKU-1021,Beverages,440.0,0,5081.0,10
2026-04-10,SKU-1021,Beverages,269.0,0,,10
2026-04-11,SKU-1021,Beverages,226.0,0,4586.0,10
2026-04-12,SKU-1021,Beverages,287.0,0,4299.0,10
2026-04-13,SKU-1021,Beverages,400.0,0,3899.0,10
2026-04-14,SKU-1021,Beverages,576.0,0,3323.0,10
2026-04-15,SKU-1021,Beverages,420.0,0,2903.0,10
2026-04-16,SKU-1021,Beverages,528.0,0,2375.0,10
2026-04-17,SKU-1021,Beverages,524.0,0,1851.0,10
2026-04-18,SKU-1021,Beverages,410.0,0,1441.0,10
2026-04-19,SKU-1021,Beverages,242.0,0,1199.0,10
2026-04-20,SKU-1021,Beverages,397.0,5039,5841.0,10
2026-04-21,SKU-1021,Beverages,307.0,0,5534.0,10
2026-04-22,SKU-1021,Beverages,615.0,0,4919.0,10
2026-04-23,SKU-1021,Beverages,442.0,0,4477.0,10
2026-04-24,SKU-1021,Beverages,341.0,0,4136.0,10
2026-04-25,SKU-1021,Beverages,323.0,0,3813.0,10
2026-04-26,SKU-1021,Beverages,299.0,0,3514.0,10
2026-04-27,SKU-1021,Beverages,274.0,0,3240.0,10
2026-04-28,SKU-1021,Beverages,444.0,0,2796.0,10
2026-04-29,SKU-1021,Beverages,579.0,0,2217.0,10
2026-04-30,SKU-1021,Beverages,495.0,4210,5932.0,10
2026-05-01,SKU-1021,Beverages,546.0,0,5386.0,10
2026-05-02,SKU-1021,Beverages,425.0,0,4961.0,10
2026-05-03,SKU-1021,Beverages,346.0,0,4615.0,10
2026-05-04,SKU-1021,Beverages,290.0,0,4325.0,10
2026-05-05,SKU-1021,Beverages,396.0,0,3929.0,10
2026-05-06,SKU-1021,Beverages,416.0,4621,8134.0,10
2026-05-07,SKU-1021,Beverages,397.0,0,7737.0,10
2026-05-08,SKU-1021,Beverages,301.0,0,7436.0,10
2026-05-09,SKU-1021,Beverages,304.0,0,7132.0,10
2026-05-10,SKU-1021,Beverages,373.0,0,6759.0,10
2026-05-11,SKU-1021,Beverages,437.0,0,6322.0,10
2026-05-12,SKU-1021,Beverages,507.0,0,5815.0,10
2026-05-13,SKU-1021,Beverages,441.0,0,5374.0,10
2026-05-14,SKU-1021,Beverages,484.0,0,4890.0,10
2026-05-15,SKU-1021,Beverages,481.0,0,4409.0,10
2026-05-16,SKU-1021,Beverages,280.0,0,4129.0,10
2026-05-17,SKU-1021,Beverages,360.0,0,3769.0,10
2026-05-18,SKU-1021,Beverages,459.0,0,3310.0,10
2026-05-19,SKU-1021,Beverages,366.0,0,2944.0,10
2026-05-20,SKU-1021,Beverages,412.0,0,2532.0,10
2026-05-21,SKU-1021,Beverages,621.0,0,1911.0,10
2026-05-22,SKU-1021,Beverages,369.0,0,1542.0,10
2026-05-23,SKU-1021,Beverages,296.0,0,1246.0,10
2026-05-24,SKU-1021,Beverages,289.0,4459,5416.0,10
2026-05-25,SKU-1021,Beverages,363.0,0,5053.0,10
2026-05-26,SKU-1021,Beverages,434.0,0,4619.0,10
2026-05-27,SKU-1021,Beverages,318.0,0,4301.0,10
2026-05-28,SKU-1021,Beverages,526.0,0,3775.0,10
2026-05-29,SKU-1021,Beverages,306.0,4380,7849.0,10
2026-05-30,SKU-1021,Beverages,286.0,0,7563.0,10
2026-05-31,SKU-1021,Beverages,275.0,0,7288.0,10
2026-06-01,SKU-1021,Beverages,275.0,0,7013.0,10
2026-06-02,SKU-1021,Beverages,366.0,0,,10
2026-06-03,SKU-1021,Beverages,430.0,0,6217.0,10
2026-06-04,SKU-1021,Beverages,472.0,0,,10
2026-06-05,SKU-1021,Beverages,246.0,0,5499.0,10
2026-06-06,SKU-1021,Beverages,400.0,0,5099.0,10
2026-06-07,SKU-1021,Beverages,299.0,0,4800.0,10
2026-06-08,SKU-1021,Beverages,476.0,0,4324.0,10
2026-06-09,SKU-1021,Beverages,625.0,0,3699.0,10
2026-06-10,SKU-1021,Beverages,412.0,0,3287.0,10
2026-06-11,SKU-1021,Beverages,,0,2916.0,10
2026-06-12,SKU-1021,Beverages,297.0,0,2619.0,10
2026-06-13,SKU-1021,Beverages,420.0,0,2199.0,10
2026-06-14,SKU-1021,Beverages,348.0,0,1851.0,10
2026-06-15,SKU-1021,Beverages,476.0,0,1375.0,10
2026-06-16,SKU-1021,Beverages,564.0,0,811.0,10
2026-06-17,SKU-1021,Beverages,466.0,0,345.0,10
2026-06-18,SKU-1021,Beverages,499.0,0,0.0,10
2026-06-19,SKU-1021,Beverages,365.0,0,0.0,10
2026-06-20,SKU-1021,Beverages,364.0,0,0.0,10
2026-06-21,SKU-1021,Beverages,328.0,0,0.0,10
2026-06-22,SKU-1021,Beverages,333.0,0,0.0,10
2026-06-23,SKU-1021,Beverages,438.0,0,0.0,10
2026-06-24,SKU-1021,Beverages,439.0,0,0.0,10
2026-06-25,SKU-1021,Beverages,366.0,4495,4129.0,10
2026-06-26,SKU-1021,Beverages,297.0,0,3832.0,10
2026-06-27,SKU-1021,Beverages,314.0,0,3518.0,10
2026-06-28,SKU-1021,Beverages,238.0,0,3280.0,10
