timestamp,machine_id,line,temperature_c,vibration_mm_s,run_hours_since_maintenance,failure_event
2026-02-16 01:00:00,MCH-213,Line B,57.91,0.815,1106,0
2026-02-16 02:00:00,MCH-213,Line B,57.6,0.832,1107,0
2026-02-16 03:00:00,MCH-213,Line B,54.9,0.844,1108,0
2026-02-16 04:00:00,MCH-213,Line B,56.44,0.923,1109,0
2026-02-16 05:00:00,MCH-213,Line B,57.19,0.93,1110,0
2026-02-16 06:00:00,MCH-213,Line B,55.17,0.783,1111,0
2026-02-16 07:00:00,MCH-213,Line B,57.57,0.941,1112,0
2026-02-16 08:00:00,MCH-213,Line B,58.01,0.867,1113,0
2026-02-16 09:00:00,MCH-213,Line B,57.73,0.876,1114,0
2026-02-16 10:00:00,MCH-213,Line B,54.41,0.861,1115,0
2026-02-16 11:00:00,MCH-213,Line B,55.42,0.951,1116,0
2026-02-16 12:00:00,MCH-213,Line B,54.19,0.864,1117,0
2026-02-16 13:00:00,MCH-213,Line B,55.38,0.919,1118,0
2026-02-16 14:00:00,MCH-213,Line B,56.42,0.945,1119,0
2026-02-16 15:00:00,MCH-213,Line B,59.07,0.836,1120,0
2026-02-16 16:00:00,MCH-213,Line B,57.17,0.923,1121,0
2026-02-16 17:00:00,MCH-213,Line B,53.23,0.934,1122,0
2026-02-16 18:00:00,MCH-213,Line B,55.19,0.906,1123,0
2026-02-16 19:00:00,MCH-213,Line B,56.61,0.827,1124,0
2026-02-16 20:00:00,MCH-213,Line B,58.43,0.896,1125,0
2026-02-16 21:00:00,MCH-213,Line B,56.4,0.963,1126,0
2026-02-16 22:00:00,MCH-213,Line B,56.09,0.962,1127,0
2026-02-16 23:00:00,MCH-213,Line B,,0.981,1128,0
2026-02-17 00:00:00,MCH-213,Line B,56.72,0.948,1129,0
2026-02-17 01:00:00,MCH-213,Line B,56.19,0.914,1130,0
2026-02-17 02:00:00,MCH-213,Line B,55.75,0.888,1131,0
2026-02-17 03:00:00,MCH-213,Line B,56.2,0.847,1132,0
2026-02-17 04:00:00,MCH-213,Line B,54.31,0.846,1133,0
2026-02-17 05:00:00,MCH-213,Line B,57.73,0.869,1134,0
2026-02-17 06:00:00,MCH-213,Line B,54.5,0.815,1135,0
2026-02-17 07:00:00,MCH-213,Line B,58.96,0.884,1136,0
2026-02-17 08:00:00,MCH-213,Line B,53.93,0.81,1137,0
2026-02-17 09:00:00,MCH-213,Line B,58.3,0.868,1138,0
2026-02-17 10:00:00,MCH-213,Line B,56.8,0.942,1139,0
2026-02-17 11:00:00,MCH-213,Line B,57.2,0.859,1140,0
2026-02-17 12:00:00,MCH-213,Line B,54.63,0.963,1141,0
2026-02-17 13:00:00,MCH-213,Line B,57.58,0.915,1142,0
2026-02-17 14:00:00,MCH-213,Line B,55.83,0.861,1143,0
2026-02-17 15:00:00,MCH-213,Line B,59.0,0.868,1144,0
2026-02-17 16:00:00,MCH-213,Line B,57.98,0.877,1145,0
2026-02-17 17:00:00,MCH-213,Line B,55.99,0.869,1146,0
2026-02-17 18:00:00,MCH-213,Line B,59.35,0.937,1147,0
2026-02-17 19:00:00,MCH-213,Line B,53.9,0.856,1148,0
2026-02-17 20:00:00,MCH-213,Line B,57.57,0.881,1149,0
2026-02-17 21:00:00,MCH-213,Line B,57.53,0.951,1150,0
2026-02-17 22:00:00,MCH-213,Line B,56.48,0.955,1151,0
2026-02-17 23:00:00,MCH-213,Line B,57.44,0.847,1152,0
2026-02-18 00:00:00,MCH-213,Line B,56.91,0.868,1153,0
2026-02-18 01:00:00,MCH-213,Line B,57.36,0.842,1154,0
2026-02-18 02:00:00,MCH-213,Line B,55.21,0.894,1155,0
2026-02-18 03:00:00,MCH-213,Line B,54.62,0.799,1156,0
2026-02-18 04:00:00,MCH-213,Line B,58.21,0.891,1157,0
2026-02-18 05:00:00,MCH-213,Line B,57.22,0.881,1158,0
2026-02-18 06:00:00,MCH-213,Line B,55.91,0.935,1159,0
2026-02-18 07:00:00,MCH-213,Line B,54.8,0.888,1160,0
2026-02-18 08:00:00,MCH-213,Line B,54.2,0.92,1161,0
2026-02-18 09:00:00,MCH-213,Line B,56.33,0.975,1162,0
2026-02-18 10:00:00,MCH-213,Line B,55.67,0.877,1163,0
2026-02-18 11:00:00,MCH-213,Line B,,0.85,1164,0
2026-02-18 12:00:00,MCH-213,Line B,56.45,0.999,1165,0
2026-02-18 13:00:00,MCH-213,Line B,57.33,0.905,1166,0
2026-02-18 14:00:00,MCH-213,Line B,54.75,0.946,1167,0
2026-02-18 15:00:00,MCH-213,Line B,56.19,0.887,1168,0
2026-02-18 16:00:00,MCH-213,Line B,54.54,0.911,1169,0
2026-02-18 17:00:00,MCH-213,Line B,56.66,0.916,1170,0
2026-02-18 18:00:00,MCH-213,Line B,57.43,0.932,1171,0
2026-02-18 19:00:00,MCH-213,Line B,56.04,0.908,1172,0
2026-02-18 20:00:00,MCH-213,Line B,57.69,0.9,1173,0
2026-02-18 21:00:00,MCH-213,Line B,58.13,1.045,1174,0
2026-02-18 22:00:00,MCH-213,Line B,59.13,0.925,1175,0
2026-02-18 23:00:00,MCH-213,Line B,55.67,0.926,1176,0
2026-02-19 00:00:00,MCH-213,Line B,56.38,0.939,1177,0
2026-02-19 01:00:00,MCH-213,Line B,56.37,0.885,1178,0
2026-02-19 02:00:00,MCH-213,Line B,56.68,0.897,1179,0
2026-02-19 03:00:00,MCH-213,Line B,57.04,0.988,1180,0
2026-02-19 04:00:00,MCH-213,Line B,56.9,0.816,1181,0
2026-02-19 05:00:00,MCH-213,Line B,56.8,0.932,1182,0
2026-02-19 06:00:00,MCH-213,Line B,54.63,0.924,1183,0
2026-02-19 07:00:00,MCH-213,Line B,56.32,0.936,1184,0
2026-02-19 08:00:00,MCH-213,Line B,56.63,0.896,1185,0
2026-02-19 09:00:00,MCH-213,Line B,58.39,0.881,1186,0
2026-02-19 10:00:00,MCH-213,Line B,54.5,0.932,1187,0
2026-02-19 11:00:00,MCH-213,Line B,55.95,0.94,1188,0
2026-02-19 12:00:00,MCH-213,Line B,56.29,0.895,1189,0
2026-02-19 13:00:00,MCH-213,Line B,55.11,0.835,1190,0
2026-02-19 14:00:00,MCH-213,Line B,54.91,0.877,1191,0
2026-02-19 15:00:00,MCH-213,Line B,59.57,0.841,1192,0
2026-02-19 16:00:00,MCH-213,Line B,55.41,0.881,1193,0
2026-02-19 17:00:00,MCH-213,Line B,56.29,0.882,1194,0
2026-02-19 18:00:00,MCH-213,Line B,57.15,0.982,1195,0
2026-02-19 19:00:00,MCH-213,Line B,57.11,1.04,1196,0
2026-02-19 20:00:00,MCH-213,Line B,56.97,0.979,1197,0
2026-02-19 21:00:00,MCH-213,Line B,56.22,0.919,1198,0
2026-02-19 22:00:00,MCH-213,Line B,56.49,0.913,1199,0
2026-02-19 23:00:00,MCH-213,Line B,55.14,0.889,1200,0
2026-02-20 00:00:00,MCH-213,Line B,55.91,0.915,1201,0
2026-02-20 01:00:00,MCH-213,Line B,56.09,0.93,1202,0
2026-02-20 02:00:00,MCH-213,Line B,56.05,0.898,1203,0
2026-02-20 03:00:00,MCH-213,Line B,56.86,0.897,1204,0
2026-02-20 04:00:00,MCH-213,Line B,58.08,0.907,1205,0
2026-02-20 05:00:00,MCH-213,Line B,54.5,0.924,1206,0
2026-02-20 06:00:00,MCH-213,Line B,56.21,0.885,1207,0
2026-02-20 07:00:00,MCH-213,Line B,57.27,0.935,1208,0
2026-02-20 08:00:00,MCH-213,Line B,54.64,0.885,1209,0
2026-02-20 09:00:00,MCH-213,Line B,56.77,0.947,1210,0
2026-02-20 10:00:00,MCH-213,Line B,58.27,0.944,1211,0
2026-02-20 11:00:00,MCH-213,Line B,56.23,0.924,1212,0
2026-02-20 12:00:00,MCH-213,Line B,53.69,0.882,1213,0
2026-02-20 13:00:00,MCH-213,Line B,60.66,0.978,1214,0
2026-02-20 14:00:00,MCH-213,Line B,54.56,0.928,1215,0
2026-02-20 15:00:00,MCH-213,Line B,54.36,0.987,1216,0
2026-02-20 16:00:00,MCH-213,Line B,55.16,0.859,1217,0
2026-02-20 17:00:00,MCH-213,Line B,57.6,0.907,1218,0
2026-02-20 18:00:00,MCH-213,Line B,56.25,0.889,1219,0
2026-02-20 19:00:00,MCH-213,Line B,58.71,0.871,1220,0
2026-02-20 20:00:00,MCH-213,Line B,57.27,0.944,1221,0
2026-02-20 21:00:00,MCH-213,Line B,56.04,0.912,1222,0
2026-02-20 22:00:00,MCH-213,Line B,56.09,0.947,1223,0
2026-02-20 23:00:00,MCH-213,Line B,55.75,0.975,1224,0
2026-02-21 00:00:00,MCH-213,Line B,55.22,0.905,1225,0
2026-02-21 01:00:00,MCH-213,Line B,56.3,0.944,1226,0
2026-02-21 02:00:00,MCH-213,Line B,56.29,0.914,1227,0
2026-02-21 03:00:00,MCH-213,Line B,57.66,0.917,1228,0
2026-02-21 04:00:00,MCH-213,Line B,56.3,0.956,1229,0
2026-02-21 05:00:00,MCH-213,Line B,56.64,0.907,1230,0
2026-02-21 06:00:00,MCH-213,Line B,55.49,1.004,1231,0
2026-02-21 07:00:00,MCH-213,Line B,59.01,0.996,1232,0
2026-02-21 08:00:00,MCH-213,Line B,55.69,0.915,1233,0
2026-02-21 09:00:00,MCH-213,Line B,56.91,1.005,1234,0
2026-02-21 10:00:00,MCH-213,Line B,59.39,0.953,1235,0
2026-02-21 11:00:00,MCH-213,Line B,,1.023,1236,0
2026-02-21 12:00:00,MCH-213,Line B,56.75,0.966,1237,0
2026-02-21 13:00:00,MCH-213,Line B,57.61,0.922,1238,0
2026-02-21 14:00:00,MCH-213,Line B,56.6,0.983,1239,0
2026-02-21 15:00:00,MCH-213,Line B,55.86,0.906,1240,0
2026-02-21 16:00:00,MCH-213,Line B,55.81,0.941,1241,0
2026-02-21 17:00:00,MCH-213,Line B,58.73,0.857,1242,0
2026-02-21 18:00:00,MCH-213,Line B,59.6,0.998,1243,0
2026-02-21 19:00:00,MCH-213,Line B,58.07,0.92,1244,0
2026-02-21 20:00:00,MCH-213,Line B,58.19,0.993,1245,0
2026-02-21 21:00:00,MCH-213,Line B,56.35,0.883,1246,0
2026-02-21 22:00:00,MCH-213,Line B,55.25,0.929,1247,0
2026-02-21 23:00:00,MCH-213,Line B,56.36,0.932,1248,0
2026-02-22 00:00:00,MCH-213,Line B,55.79,0.896,1249,0
2026-02-22 01:00:00,MCH-213,Line B,,0.937,1250,0
2026-02-22 02:00:00,MCH-213,Line B,54.34,0.925,1251,0
2026-02-22 03:00:00,MCH-213,Line B,57.82,0.944,1252,0
2026-02-22 04:00:00,MCH-213,Line B,56.53,0.963,1253,0
2026-02-22 05:00:00,MCH-213,Line B,57.81,0.974,1254,0
2026-02-22 06:00:00,MCH-213,Line B,55.25,0.98,1255,0
2026-02-22 07:00:00,MCH-213,Line B,57.12,1.033,1256,0
2026-02-22 08:00:00,MCH-213,Line B,58.31,0.943,1257,0
2026-02-22 09:00:00,MCH-213,Line B,56.99,0.923,1258,0
2026-02-22 10:00:00,MCH-213,Line B,58.73,0.896,1259,0
2026-02-22 11:00:00,MCH-213,Line B,54.25,0.919,1260,0
2026-02-22 12:00:00,MCH-213,Line B,56.49,0.965,1261,0
2026-02-22 13:00:00,MCH-213,Line B,56.27,,1262,0
2026-02-22 14:00:00,MCH-213,Line B,56.94,0.963,1263,0
2026-02-22 15:00:00,MCH-213,Line B,54.56,0.89,1264,0
2026-02-22 16:00:00,MCH-213,Line B,57.02,0.944,1265,0
2026-02-22 17:00:00,MCH-213,Line B,55.56,0.965,1266,0
2026-02-22 18:00:00,MCH-213,Line B,56.16,0.966,1267,0
2026-02-22 19:00:00,MCH-213,Line B,57.63,0.88,1268,0
2026-02-22 20:00:00,MCH-213,Line B,57.88,0.792,1269,0
2026-02-22 21:00:00,MCH-213,Line B,57.8,0.977,1270,0
2026-02-22 22:00:00,MCH-213,Line B,56.23,0.951,1271,0
2026-02-22 23:00:00,MCH-213,Line B,57.89,0.933,1272,0
2026-02-23 00:00:00,MCH-213,Line B,56.68,0.991,1273,0
2026-02-23 01:00:00,MCH-213,Line B,55.46,0.997,1274,0
2026-02-23 02:00:00,MCH-213,Line B,56.39,0.883,1275,0
2026-02-23 03:00:00,MCH-213,Line B,56.72,0.99,1276,0
2026-02-23 04:00:00,MCH-213,Line B,55.94,0.977,1277,0
2026-02-23 05:00:00,MCH-213,Line B,57.13,0.94,1278,0
2026-02-23 06:00:00,MCH-213,Line B,57.16,0.948,1279,0
2026-02-23 07:00:00,MCH-213,Line B,53.25,0.984,1280,0
2026-02-23 08:00:00,MCH-213,Line B,59.72,1.008,1281,0
2026-02-23 09:00:00,MCH-213,Line B,59.98,0.971,1282,0
2026-02-23 10:00:00,MCH-213,Line B,56.09,0.954,1283,0
2026-02-23 11:00:00,MCH-213,Line B,54.9,0.933,1284,0
2026-02-23 12:00:00,MCH-213,Line B,53.97,0.998,1285,0
2026-02-23 13:00:00,MCH-213,Line B,57.13,1.009,1286,0
2026-02-23 14:00:00,MCH-213,Line B,57.96,0.977,1287,0
2026-02-23 15:00:00,MCH-213,Line B,56.12,0.931,1288,0
2026-02-23 16:00:00,MCH-213,Line B,57.43,0.945,1289,0
2026-02-23 17:00:00,MCH-213,Line B,56.55,0.913,1290,0
2026-02-23 18:00:00,MCH-213,Line B,54.67,0.955,1291,0
2026-02-23 19:00:00,MCH-213,Line B,56.33,0.929,1292,0
2026-02-23 20:00:00,MCH-213,Line B,57.17,1.037,1293,0
2026-02-23 21:00:00,MCH-213,Line B,57.34,0.883,1294,0
2026-02-23 22:00:00,MCH-213,Line B,59.25,0.867,1295,0
2026-02-23 23:00:00,MCH-213,Line B,54.86,1.0,1296,0
2026-02-24 00:00:00,MCH-213,Line B,54.32,1.02,1297,0
2026-02-24 01:00:00,MCH-213,Line B,55.85,0.955,1298,0
2026-02-24 02:00:00,MCH-213,Line B,55.44,0.981,1299,0
2026-02-24 03:00:00,MCH-213,Line B,56.69,0.935,1300,0
2026-02-24 04:00:00,MCH-213,Line B,56.15,0.912,1301,0
2026-02-24 05:00:00,MCH-213,Line B,57.93,0.879,1302,0
2026-02-24 06:00:00,MCH-213,Line B,53.5,1.026,1303,0
2026-02-24 07:00:00,MCH-213,Line B,55.74,0.939,1304,0
2026-02-24 08:00:00,MCH-213,Line B,59.55,0.95,1305,0
2026-02-24 09:00:00,MCH-213,Line B,57.54,0.894,1306,0
2026-02-24 10:00:00,MCH-213,Line B,56.36,0.992,1307,0
2026-02-24 11:00:00,MCH-213,Line B,58.85,0.87,1308,0
2026-02-24 12:00:00,MCH-213,Line B,57.7,0.91,1309,0
2026-02-24 13:00:00,MCH-213,Line B,55.97,0.949,1310,0
2026-02-24 14:00:00,MCH-213,Line B,58.21,0.966,1311,0
2026-02-24 15:00:00,MCH-213,Line B,58.25,0.912,1312,0
2026-02-24 16:00:00,MCH-213,Line B,54.57,1.013,1313,0
2026-02-24 17:00:00,MCH-213,Line B,55.6,0.913,1314,0
2026-02-24 18:00:00,MCH-213,Line B,57.59,0.971,1315,0
2026-02-24 19:00:00,MCH-213,Line B,59.2,0.926,1316,0
2026-02-24 20:00:00,MCH-213,Line B,58.76,0.969,1317,0
2026-02-24 21:00:00,MCH-213,Line B,54.71,0.962,1318,0
2026-02-24 22:00:00,MCH-213,Line B,55.6,0.943,1319,0
2026-02-24 23:00:00,MCH-213,Line B,58.51,0.918,1320,0
2026-02-25 00:00:00,MCH-213,Line B,55.09,0.997,1321,0
2026-02-25 01:00:00,MCH-213,Line B,58.12,0.983,1322,0
2026-02-25 02:00:00,MCH-213,Line B,57.57,0.961,1323,0
2026-02-25 03:00:00,MCH-213,Line B,59.8,0.966,1324,0
2026-02-25 04:00:00,MCH-213,Line B,57.53,0.899,1325,0
2026-02-25 05:00:00,MCH-213,Line B,57.01,0.97,1326,0
2026-02-25 06:00:00,MCH-213,Line B,56.73,0.969,1327,0
2026-02-25 07:00:00,MCH-213,Line B,58.2,1.026,1328,0
2026-02-25 08:00:00,MCH-213,Line B,56.12,0.977,1329,0
2026-02-25 09:00:00,MCH-213,Line B,55.91,0.962,1330,0
2026-02-25 10:00:00,MCH-213,Line B,58.44,0.961,1331,0
2026-02-25 11:00:00,MCH-213,Line B,57.57,0.947,1332,0
2026-02-25 12:00:00,MCH-213,Line B,54.71,0.981,1333,0
2026-02-25 13:00:00,MCH-213,Line B,56.97,0.967,1334,0
2026-02-25 14:00:00,MCH-213,Line B,57.64,0.927,1335,0
2026-02-25 15:00:00,MCH-213,Line B,56.87,0.863,1336,0
2026-02-25 16:00:00,MCH-213,Line B,57.92,0.978,1337,0
2026-02-25 17:00:00,MCH-213,Line B,57.25,1.004,1338,0
2026-02-25 18:00:00,MCH-213,Line B,54.11,0.904,1339,0
2026-02-25 19:00:00,MCH-213,Line B,55.98,0.927,1340,0
2026-02-25 20:00:00,MCH-213,Line B,57.02,1.031,1341,0
2026-02-25 21:00:00,MCH-213,Line B,57.37,0.9,1342,0
2026-02-25 22:00:00,MCH-213,Line B,55.39,1.066,1343,0
2026-02-25 23:00:00,MCH-213,Line B,57.65,0.982,1344,0
2026-02-26 00:00:00,MCH-213,Line B,52.98,1.022,1345,0
2026-02-26 01:00:00,MCH-213,Line B,57.51,0.929,1346,0
2026-02-26 02:00:00,MCH-213,Line B,54.06,0.966,1347,0
2026-02-26 03:00:00,MCH-213,Line B,54.94,0.973,1348,0
2026-02-26 04:00:00,MCH-213,Line B,59.02,0.951,1349,0
2026-02-26 05:00:00,MCH-213,Line B,57.9,0.979,1350,0
2026-02-26 06:00:00,MCH-213,Line B,57.83,1.035,1351,0
2026-02-26 07:00:00,MCH-213,Line B,55.7,0.984,1352,0
2026-02-26 08:00:00,MCH-213,Line B,56.05,1.025,1353,0
2026-02-26 09:00:00,MCH-213,Line B,58.74,1.01,1354,0
2026-02-26 10:00:00,MCH-213,Line B,55.48,0.963,1355,0
2026-02-26 11:00:00,MCH-213,Line B,55.42,1.009,1356,0
2026-02-26 12:00:00,MCH-213,Line B,56.04,0.976,1357,0
2026-02-26 13:00:00,MCH-213,Line B,57.29,0.976,1358,0
2026-02-26 14:00:00,MCH-213,Line B,55.48,0.999,1359,0
2026-02-26 15:00:00,MCH-213,Line B,53.52,,1360,0
2026-02-26 16:00:00,MCH-213,Line B,55.45,0.973,1361,0
2026-02-26 17:00:00,MCH-213,Line B,56.76,1.015,1362,0
2026-02-26 18:00:00,MCH-213,Line B,57.14,0.996,1363,0
2026-02-26 19:00:00,MCH-213,Line B,56.91,1.034,1364,0
2026-02-26 20:00:00,MCH-213,Line B,54.35,0.972,1365,0
2026-02-26 21:00:00,MCH-213,Line B,53.85,1.002,1366,0
2026-02-26 22:00:00,MCH-213,Line B,57.61,1.003,1367,0
2026-02-26 23:00:00,MCH-213,Line B,56.15,0.998,1368,0
2026-02-27 00:00:00,MCH-213,Line B,57.65,1.003,1369,0
2026-02-27 01:00:00,MCH-213,Line B,56.22,0.98,1370,0
2026-02-27 02:00:00,MCH-213,Line B,55.76,0.979,1371,0
2026-02-27 03:00:00,MCH-213,Line B,55.19,1.023,1372,0
2026-02-27 04:00:00,MCH-213,Line B,56.9,0.984,1373,0
2026-02-27 05:00:00,MCH-213,Line B,59.37,1.037,1374,0
2026-02-27 06:00:00,MCH-213,Line B,57.27,0.968,1375,0
2026-02-27 07:00:00,MCH-213,Line B,56.6,1.036,1376,0
2026-02-27 08:00:00,MCH-213,Line B,52.55,1.068,1377,0
2026-02-27 09:00:00,MCH-213,Line B,55.63,0.959,1378,0
2026-02-27 10:00:00,MCH-213,Line B,54.91,0.955,1379,0
2026-02-27 11:00:00,MCH-213,Line B,58.09,0.931,1380,0
2026-02-27 12:00:00,MCH-213,Line B,56.14,1.017,1381,0
2026-02-27 13:00:00,MCH-213,Line B,55.92,0.943,1382,0
2026-02-27 14:00:00,MCH-213,Line B,58.49,1.096,1383,0
2026-02-27 15:00:00,MCH-213,Line B,59.03,0.938,1384,0
2026-02-27 16:00:00,MCH-213,Line B,54.25,1.001,1385,0
2026-02-27 17:00:00,MCH-213,Line B,54.63,0.976,1386,0
2026-02-27 18:00:00,MCH-213,Line B,54.86,1.07,1387,0
2026-02-27 19:00:00,MCH-213,Line B,55.72,1.005,1388,0
2026-02-27 20:00:00,MCH-213,Line B,57.18,0.909,1389,0
2026-02-27 21:00:00,MCH-213,Line B,55.79,1.012,1390,0
2026-02-27 22:00:00,MCH-213,Line B,57.52,1.02,1391,0
2026-02-27 23:00:00,MCH-213,Line B,58.26,0.97,1392,0
2026-02-28 00:00:00,MCH-213,Line B,53.19,0.984,1393,0
2026-02-28 01:00:00,MCH-213,Line B,57.38,0.995,1394,0
2026-02-28 02:00:00,MCH-213,Line B,55.71,0.924,1395,0
2026-02-28 03:00:00,MCH-213,Line B,56.2,1.01,1396,0
2026-02-28 04:00:00,MCH-213,Line B,57.75,0.994,1397,0
2026-02-28 05:00:00,MCH-213,Line B,56.45,1.019,1398,0
2026-02-28 06:00:00,MCH-213,Line B,55.13,0.995,1399,0
2026-02-28 07:00:00,MCH-213,Line B,59.85,1.05,1400,0
2026-02-28 08:00:00,MCH-213,Line B,58.21,0.872,1401,0
2026-02-28 09:00:00,MCH-213,Line B,58.04,1.048,1402,0
2026-02-28 10:00:00,MCH-213,Line B,56.96,0.928,1403,0
2026-02-28 11:00:00,MCH-213,Line B,58.96,0.986,1404,0
2026-02-28 12:00:00,MCH-213,Line B,58.8,1.02,1405,0
2026-02-28 13:00:00,MCH-213,Line B,57.34,0.936,1406,0
2026-02-28 14:00:00,MCH-213,Line B,56.28,1.034,1407,0
2026-02-28 15:00:00,MCH-213,Line B,56.05,1.018,1408,0
2026-02-28 16:00:00,MCH-213,Line B,54.25,1.049,1409,0
2026-02-28 17:00:00,MCH-213,Line B,59.37,1.013,1410,0
2026-02-28 18:00:00,MCH-213,Line B,55.03,0.951,1411,0
2026-02-28 19:00:00,MCH-213,Line B,55.78,1.029,1412,0
2026-02-28 20:00:00,MCH-213,Line B,53.86,1.046,1413,0
2026-02-28 21:00:00,MCH-213,Line B,55.73,0.974,1414,0
2026-02-28 22:00:00,MCH-213,Line B,55.34,0.967,1415,0
2026-02-28 23:00:00,MCH-213,Line B,56.72,1.005,1416,0
2026-03-01 00:00:00,MCH-213,Line B,55.98,1.024,1417,0
2026-03-01 01:00:00,MCH-213,Line B,58.81,0.931,1418,0
2026-03-01 02:00:00,MCH-213,Line B,56.66,0.981,1419,0
2026-03-01 03:00:00,MCH-213,Line B,55.51,1.029,1420,0
2026-03-01 04:00:00,MCH-213,Line B,58.66,0.933,1421,0
2026-03-01 05:00:00,MCH-213,Line B,56.62,1.053,1422,0
2026-03-01 06:00:00,MCH-213,Line B,60.36,0.964,1423,0
2026-03-01 07:00:00,MCH-213,Line B,62.02,0.99,1424,0
2026-03-01 08:00:00,MCH-213,Line B,56.96,0.988,1425,0
2026-03-01 09:00:00,MCH-213,Line B,59.92,0.96,1426,0
2026-03-01 10:00:00,MCH-213,Line B,56.71,1.045,1427,0
2026-03-01 11:00:00,MCH-213,Line B,55.89,1.11,1428,0
2026-03-01 12:00:00,MCH-213,Line B,59.52,1.002,1429,0
2026-03-01 13:00:00,MCH-213,Line B,55.32,1.004,1430,0
2026-03-01 14:00:00,MCH-213,Line B,54.92,1.157,1431,0
2026-03-01 15:00:00,MCH-213,Line B,57.26,1.027,1432,0
2026-03-01 16:00:00,MCH-213,Line B,57.71,0.936,1433,0
2026-03-01 17:00:00,MCH-213,Line B,56.88,1.044,1434,0
2026-03-01 18:00:00,MCH-213,Line B,57.62,0.941,1435,0
2026-03-01 19:00:00,MCH-213,Line B,54.16,0.951,1436,0
2026-03-01 20:00:00,MCH-213,Line B,56.27,1.119,1437,0
2026-03-01 21:00:00,MCH-213,Line B,55.73,0.958,1438,0
2026-03-01 22:00:00,MCH-213,Line B,60.25,1.096,1439,0
2026-03-01 23:00:00,MCH-213,Line B,57.11,1.096,1440,0
2026-03-02 00:00:00,MCH-213,Line B,60.28,1.031,1441,0
2026-03-02 01:00:00,MCH-213,Line B,55.85,1.041,1442,0
2026-03-02 02:00:00,MCH-213,Line B,59.73,0.998,1443,0
2026-03-02 03:00:00,MCH-213,Line B,58.72,1.125,1444,0
2026-03-02 04:00:00,MCH-213,Line B,58.42,0.968,1445,0
2026-03-02 05:00:00,MCH-213,Line B,59.27,1.035,1446,0
2026-03-02 06:00:00,MCH-213,Line B,56.79,1.043,1447,0
2026-03-02 07:00:00,MCH-213,Line B,56.15,1.04,1448,0
2026-03-02 08:00:00,MCH-213,Line B,56.47,0.91,1449,0
2026-03-02 09:00:00,MCH-213,Line B,56.52,1.021,1450,0
2026-03-02 10:00:00,MCH-213,Line B,58.23,0.971,1451,0
2026-03-02 11:00:00,MCH-213,Line B,57.57,1.005,1452,0
2026-03-02 12:00:00,MCH-213,Line B,57.67,1.021,1453,0
2026-03-02 13:00:00,MCH-213,Line B,56.35,1.042,1454,0
2026-03-02 14:00:00,MCH-213,Line B,57.12,0.944,1455,0
2026-03-02 15:00:00,MCH-213,Line B,55.31,0.993,1456,0
2026-03-02 16:00:00,MCH-213,Line B,57.13,0.959,1457,0
2026-03-02 17:00:00,MCH-213,Line B,55.44,0.94,1458,0
2026-03-02 18:00:00,MCH-213,Line B,59.36,0.952,1459,0
2026-03-02 19:00:00,MCH-213,Line B,56.19,0.918,1460,0
2026-03-02 20:00:00,MCH-213,Line B,56.23,1.044,1461,0
2026-03-02 21:00:00,MCH-213,Line B,57.36,,1462,0
2026-03-02 22:00:00,MCH-213,Line B,60.09,0.948,1463,0
2026-03-02 23:00:00,MCH-213,Line B,,0.953,1464,0
2026-03-03 00:00:00,MCH-213,Line B,56.65,1.042,1465,0
2026-03-03 01:00:00,MCH-213,Line B,57.96,1.038,1466,0
2026-03-03 02:00:00,MCH-213,Line B,55.48,1.058,1467,0
2026-03-03 03:00:00,MCH-213,Line B,59.14,1.094,1468,0
2026-03-03 04:00:00,MCH-213,Line B,56.07,0.958,1469,0
2026-03-03 05:00:00,MCH-213,Line B,56.94,1.091,1470,0
2026-03-03 06:00:00,MCH-213,Line B,56.97,1.087,1471,0
2026-03-03 07:00:00,MCH-213,Line B,59.34,1.013,1472,0
2026-03-03 08:00:00,MCH-213,Line B,57.32,1.022,1473,0
2026-03-03 09:00:00,MCH-213,Line B,55.64,1.028,1474,0
2026-03-03 10:00:00,MCH-213,Line B,56.21,1.044,1475,0
2026-03-03 11:00:00,MCH-213,Line B,57.04,1.004,1476,0
2026-03-03 12:00:00,MCH-213,Line B,59.71,0.989,1477,0
2026-03-03 13:00:00,MCH-213,Line B,55.13,1.062,1478,0
2026-03-03 14:00:00,MCH-213,Line B,53.91,1.049,1479,0
2026-03-03 15:00:00,MCH-213,Line B,57.47,1.039,1480,0
2026-03-03 16:00:00,MCH-213,Line B,54.02,0.951,1481,0
2026-03-03 17:00:00,MCH-213,Line B,59.53,0.971,1482,0
2026-03-03 18:00:00,MCH-213,Line B,58.83,1.038,1483,0
2026-03-03 19:00:00,MCH-213,Line B,55.77,0.983,1484,0
2026-03-03 20:00:00,MCH-213,Line B,57.45,1.056,1485,0
2026-03-03 21:00:00,MCH-213,Line B,56.25,1.013,1486,0
2026-03-03 22:00:00,MCH-213,Line B,54.98,0.987,1487,0
2026-03-03 23:00:00,MCH-213,Line B,59.1,,1488,0
2026-03-04 00:00:00,MCH-213,Line B,53.73,1.094,1489,0
2026-03-04 01:00:00,MCH-213,Line B,59.13,0.933,1490,0
2026-03-04 02:00:00,MCH-213,Line B,57.76,0.957,1491,0
2026-03-04 03:00:00,MCH-213,Line B,56.34,1.007,1492,0
2026-03-04 04:00:00,MCH-213,Line B,56.24,0.943,1493,0
